representative	grouped_terms	genes
bone mineralization	bone mineralization;biomineral tissue development	COMP;CCL3;RUNX2;TMEM119;ECM1;ANO6;COL1A2;MGP;ASPN;DDR2;CCN1;SRGN;S1PR1;WNT4;PTK2B;BMP6;LOX;ACVR1;IGF1;OSR2;LTBP3;COL6A1;BMP4;SMPD3;PTN;GPC3;ALOX15;GREM1;RSPO2;ISG15;WNT11;WNT10B;NELL1;BMPR2;NOTUM;ATP2B1;KLF10;CYP27B1;ENPP1;PTGS2;MATN1;PHEX;KL;BMP2;FOSL2;TWIST1;ZMPSTE24;RFLNB;FGFR2;P2RX7;TENT5A;NBR1;VDR;TGFB1;COL1A1;HEY1;FBXO5;SPP1;ROCK1;ODAM;FAM20A;DMP1;SLC20A1;STIM1;FGFR1;CEBPB
miRNA binding	miRNA binding;regulatory RNA binding	YBX1;RBM10;XIST
positive regulation of adaptive immune response	positive regulation of adaptive immune response;positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	CD28;CD4;PTPRC;TGFB1;PRKCQ;HLA-E;PLA2G4A;HLA-DRA;NLRP3;MR1;SKAP1;NFKBID;IL6ST;FOXP3;BTK;HLA-H;B2M;CD1C;HLA-DRB1;TBX21;SIRT1;CD1B;C3;XCL1;FCER2;RIF1;LTA;TNFSF13;NFKBIZ;IL1R1;IL1B;CD1E;RAET1E;TNFSF13B;ATAD5;HFE;IL12RB1;STX7;IL18;PYCARD;FCGR1A;HLA-A;ZBTB1;STAT6;CD226;P2RX7;RIPK2;TREM2;CD55;HLA-B
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on CH-OH group of donors	RDH14;DHRS7B;ME1;HSD3B7;SDR9C7;AKR1B1;RDH5;ME2;PTGR2;GPD1L;SORD;KCNAB2;HIBADH;DHRS7C;EHHADH;AKR1B10;MDH1;SDR16C5;HSD17B4;HADHB;RDH13;AKR7A2;LDHB;HADH;HSD17B8;AKR1A1;ADHFE1;HADHA;SDR42E1;ME3;BDH1;DHRS4;DHRS11;G6PD;CTBP1;IDH3G;HSD17B10;GRHPR;PGD;IDH3B;LDHD;DCXR;MDH2;GPD1;IDH2;FASN
regulation of actin filament length	regulation of actin filament length;regulation of actin polymerization or depolymerization;regulation of actin filament polymerization	TMSB4Y;CARMIL2;SWAP70;CYRIA;ARHGAP18;EPS8;TMOD3;LIMA1;FCHSD2;SLIT2;ARPC5;SNX9;TMSB4X;MYO3B;CRACD;PTK2B;GSN;CCL26;PIK3CA;PAK3;ARF6;TMSB15B;PLEKHH2;ELN;TMSB15A;F2RL1;MYADM;CXCL12;ALOX15;ADD3;NCK1;CTTN;NCK2;BAG4;TWF1;FCHSD1;HCLS1;RASA1;CDC42EP5;CAPZA1;SPTBN2;ARFGEF1;NCKAP1L;SCIN;CAPG;MTPN;SPTBN1;KIRREL1;SH3BP1;CCL24;NPHS1;COTL1
transforming growth factor beta production	transforming growth factor beta production;regulation of transforming growth factor beta production	LTBP1;LUM;COL3A1;FN1;ATP6AP2;TSC22D1;FOXP3;CD46;CD200;SERPINF2;WNT11;LRRC32;ATF2;TGFB2;XCL1;FERMT1;PTGS2;ITGAV;TYROBP;SMAD4;TSKU;THBS1;ADAM8;ITGB8
endothelial cell proliferation	endothelial cell proliferation;regulation of endothelial cell proliferation	ITGA4;COL8A1;ECM1;SPARC;PROK1;COL8A2;AKT3;MMP14;EGR3;SCG2;TGFBR1;JCAD;BMP6;CCL26;APOE;KRIT1;MDK;BMP4;ARNT;FGF2;THBS4;NOX5;CXCL12;PRKD2;PRKCA;PIK3CD;ADAM17;DLL4;FLT1;PLCG1;SULF1;NRP2;MMRN2;BMPR2;SIRT1;NR4A1;VSTM4;RGCC;KDR;PRKD1;HMGB1;LIPA;ANG;LOXL2;CCL24;ZEB2;SP1;STAT1;WNT5A;PDCL3;HTR2B;THBS1;NRAS;NRP1;EGFL7
axon development	axon development;axonogenesis	EMB;LGI1;ITGA4;UCHL1;CDH11;MMP2;APBB2;FN1;NOTCH2;SLITRK4;PRKCQ;APOD;PAK1;EPHA3;ANOS1;BCL11B;RAPH1;KIF13B;SLIT2;SIPA1L1;ROBO1;CAMSAP2;PSEN1;ARHGEF28;NELL2;APOE;KIF5C;THY1;CRABP2;CERS2;PTK7;RAB8A;BOC;SEMA3E;CELSR3;NEO1;PAK3;TNC;KLF4;DRAXIN;RTN4;RYK;SKIL;DSCAML1;KLF7;EDN1;PTN;SHOX2;CXCL12;LMO4;LRRC4C;SPART;SIN3A;ROBO3;ADAM17;WDR47;GLI2;TNR;PGRMC1;NUMB;OPHN1;INPP5F;PLXNA2;LMX1A;ATL1;FIGNL2;SPP1;BCL2;AUTS2;RUFY3;NRP2;SEMA3C;NPR2;BHLHE22;CTTN;PRDM8;BMPR2;GAP43;SEMA7A;GDNF;GLI3;FEZ2;CHN1;SNAP25;DOCK7;EGR2;TCTN1;TTC8;RAC1;KREMEN1;ULK2;ITGB1;EPHB2;EXT1;CNR1;SHTN1;SMURF1;PLXNC1;KCNA1;MATN2;CSF1R;NUMBL;MAP3K13;MAP6;FLRT2;PTEN;EFNA1;UNC5C;ISLR2;MYCBP2;SEMA6B;NR4A2;EPHB6;FEZ1;TRPC5;NDEL1;PLEKHG4;PLPPR4;POU3F2;TRIM46;NTNG1;CCK;ABL1;WNT5A;UST;SPAST;EPHA6;SEMA4A;CASP3;PAX6;SIAH1;GRN;B3GNT2;SMAD4;APP;CYFIP1;SEMA3A;TSKU
regulation of phagocytosis, engulfment	regulation of phagocytosis, engulfment;regulation of membrane invagination	ANO6;ITGA2;STAP1;RAB31;F2RL1;ALOX15;APPL2;CD300A;C3;NCKAP1L
positive regulation of nervous system development	positive regulation of nervous system development;positive regulation of neurogenesis	CXCR4;SERPINF1;FN1;SLITRK4;HAPLN1;TGFB1;TPBG;LRRN1;MAN2A1;LRP2;SLIT2;ETV5;PTPRD;ZNF365;ROBO1;ID4;CBLN2;SERPINE2;PRKCI;EGFR;CRABP2;MDK;CLSTN1;HAP1;IL6ST;GRID2;FGF2;KIT;RNF112;CLSTN2;SKIL;PTN;SHOX2;CAPRIN1;CXCL12;PRKCH;IL34;HAPLN4;ZNF488;HAPLN3;NUMB;PLXNA2;SPINT1;PARP6;SRPX2;RUFY3;VSTM5;BMPR2;DLG5;SEMA7A;GLI3;VCAN;EGR2;LTA;DBN1;ITGB1;EPHB2;MYRF;SHTN1;SMURF1;IL1B;PLXNC1;SNW1;NUMBL;MAP3K13;ASPA;GJC2;MAP6;FLRT2;SOX8;ARMCX5-GPRASP2;ISLR2;NAP1L1;ADGRB3;LYN;TENM4;TRPC5;GSX2;HES1;THBS2;RELA;FMR1;SEMA4A;ASIC2;PAX6;IL33;CYFIP1;BMP2;IST1;NRP1;KRAS
CDP-diacylglycerol biosynthetic process	CDP-diacylglycerol biosynthetic process;CDP-diacylglycerol metabolic process	LCLAT1;TAMM41;GPAT4;AGPAT3;GPAT3;AGPAT1;AGPAT2;CDS1;GPAM
acyl-CoA binding	acyl-CoA binding;fatty-acyl-CoA binding	HADHA;GCDH;ACADVL;ACBD6;ECI2;DBI;PNPLA3
pulmonary valve morphogenesis	pulmonary valve morphogenesis;pulmonary valve development	NOTCH2;HEY1;SLIT2;ROBO1;BMP4;SMAD2;JAG1;TGFB2;STRA6;HEYL;ADAMTS5;NFATC1;RBPJ;BMPR2
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II;antigen processing and presentation of peptide antigen via MHC class II	HLA-DRA;CTSF;CD74;CTSE;B2M;CTSS;HLA-DPA1;HLA-DRB1;HLA-DOA;HLA-DQA1;HLA-DPB1;HLA-DOB;UNC93B1;MARCHF1;HLA-DRB5;HLA-DMB;HLA-DQB1;FCGR2B;THBS1;PYCARD;TREM2;ARL8B;LGMN;HLA-DMA;HLA-DQA2;IFI30;CTSV
type II interferon production	type II interferon production;regulation of type II interferon production	CD96;CD3E;SLAMF6;CD2;AXL;INHBA;NLRP6;FOXP3;LAPTM5;F2RL1;HLA-DPA1;PDCD1LG2;KLRK1;PGLYRP1;HLA-DRB1;HLA-DPB1;SIRPA;ISG15;CD244;RIPK3;PTPN22;TXK;XCL1;HMGB1;LTA;CRTAM;IL1R1;IL1B;TLR7;TLR3;ABL1;WNT5A;TLR9;IL33;IL12RB1;CD14;HAVCR2;IL18;RARA;NR1H4;IL10;PYCARD;HLA-A;CD226;RIPK2;TLR8;CR1
neutrophil migration	neutrophil migration;granulocyte migration	CD99;CXCL13;CCL4;CCL3;CCL22;VAV3;IL1A;CCL5;SLIT2;BST1;CCL26;MDK;RAC2;CD74;ITGA1;THBS4;MCOLN2;FUT4;DPP4;EDN1;XG;CXCL9;VAV1;DPEP1;PIK3CD;JAM3;CXCL10;XCL2;SYK;MOSPD2;C3AR1;PECAM1;CCL3L3;TGFB2;PIK3CG;XCL1;RAC1;C5AR1;NCKAP1L;IRAK4;JAML;IL1R1;IL1B;CCL14;CXCL11;CCL24;SCG2;CMKLR1;ANXA1;IL34;CD300A;MAPK1;CSF1R;EPX
G1/S transition of mitotic cell cycle	G1/S transition of mitotic cell cycle;cell cycle G1/S phase transition	CUL4B;PKD2;DCUN1D3;GPNMB;PPP3CA;UBE2E2;DDR2;RBL2;MDM2;ID4;EGFR;INHBA;PLK3;ACVR1;CDK1;KLF4;FBXO7;PLK5;SDE2;DBF4;RBBP8;USP37;SPDYA;RB1;ADAM17;CCNE1;APPL2;CACNB4;CDKN2A;CDKN1B;PIAS1;RHOU;BCL2;KLF11;PIM2;GPR132;KMT2E;RFWD3;WAC;RGCC;RPA2;E2F3;RCC1;MYC;PTPN6;E2F1;SMARCC2;ITGB1;CTDSPL;PLK2;PHF10;ADAMTS1;CCNH;GJC2;PHF8;ARID2;PTEN;RPS27L;CACUL1;RPS6KB1;PML;SMARCE1;STIL;CDK2;LATS2;DPF1;BTN2A2;CRLF3;EZH2;FHL1;CDKN1A;GTSE1;ARID1B;JADE1;RRM2;ID2;SMARCC1;CHEK2;ECD;AIF1;CDK3;KHDRBS1;LATS1;PLCB1;APPL1;SMARCD2;SASS6;RBL1;DACT1;KANK2;GLI1;NPAT;TAF1;MN1;TCIM;PLCG2
regionalization	regionalization;pattern specification process	SPRY1;EOMES;NOTCH2;LEF1;BICC1;PCSK6;BTG2;PKD2;AIDA;PGAP1;FOXC1;SKI;GDF3;SFRP2;HEY1;LRP2;TGFBR1;ROBO1;KMT2A;ATP6AP2;PSEN1;CRB2;LEFTY2;NBL1;ACVR1;TLL1;BMP4;ARC;FGF2;GLI1;TDRD7;DSCAML1;ARL13B;PCGF2;EDN1;CHSY1;GPC3;SOX17;IFT57;LEFTY1;SMAD2;GLI2;DLL4;MIB1;GREM1;PLXNA2;YY1;RBPJ;KIF3B;IFT52;NODAL;MLLT3;WNT11;CYP26B1;LFNG;NRP2;HOXD8;GALNT11;TBX18;SEMA3C;BMPR2;ABI1;WNT1;C3;GDNF;GLI3;TP63;FOXC2;GPR161;EGR2;HOXD3;TCTN1;MAFB;HOXA9;CLUAP1;HOXD9;WDR19;EXT1;PCSK5;TASOR;RFX3;DNAH5;BPTF;LRP6;WT1;BBS7;RNF2;TTC21B;HOXC9;GSX2;HES1;HEYL;CC2D2A;WNT5A;GATA5;STIL;PAX6;SMAD4;BMP2;ODAD3;IFT140;ETS2;RARG;NRP1;HOXB2;BMI1;LMX1B;CFAP53;BASP1;BHLHE41;FGFR2;ENKUR;FOLR1;HHEX;CDON;DYNC2LI1;FGFR1;BARX1;TMED2;ADGRG1;MEOX2;HIPK1;BMPR1B;C1QA;SUFU;HOXB6;MEOX1;CCDC39;HHIP;PBX3;AXIN1;HOXC8;TULP3;HOXC4;ALDH1A2;FRS2;STC1;CHRDL1;ZEB1;OOEP;TTC8;SATB2;MEIS3P1;MFNG
DNA-directed 5'-3' RNA polymerase activity	DNA-directed 5'-3' RNA polymerase activity;5'-3' RNA polymerase activity;RNA polymerase activity	POLR2C;POLR3F;POLR1C;POLR3C;POLR2J2;POLR3H;MED20;POLR2F;POLRMT;POLR3B;POLR2J;POLR2E;POLR3K;POLR2L;POLR2I
antigen processing and presentation of exogenous antigen	antigen processing and presentation of exogenous antigen;antigen processing and presentation of exogenous peptide antigen	HLA-E;HLA-DRA;MR1;CTSF;CD74;CTSE;B2M;CD1C;CTSS;HLA-DPA1;IKBKB;HLA-DRB1;HLA-DOA;HLA-DQA1;HLA-DPB1;HLA-DOB;CD1B;UNC93B1;HLA-DRB5;CLEC4A;CD1E;HLA-DMB;HLA-DQB1;FCGR2B;FCGR1A;MPEG1;HLA-A
muscle cell migration	muscle cell migration;smooth muscle cell migration	PLAT;ITGA2;PDGFD;POSTN;ATP7A;CCL5;DDR2;IGFBP3;SLIT2;MDM2;NFE2L2;IGF1;MDK;BMP4;PARVA;THBS4;TAFA5;PDGFRB;GNA13;BCL2;CYP1B1;MEGF10;LPAR1;LRP1;SERPINE1;ROCK1;GRB10;DOCK7;CRK;TRIB1;ADAMTS1;RPS6KB1;SORL1;CCN4;NRP1;DOCK5
interleukin-4 production	interleukin-4 production;regulation of interleukin-4 production	CD28;CD3E;LEF1;PRKCQ;HLA-E;CD40LG;NLRP3;FOXP3;HLA-DRB1;CD86;SYK;PRG2;CD83;EPX;IL33;HAVCR2;RARA;CEBPB;SASH3;NDFIP1;TNFSF4
wound healing, spreading of cells	wound healing, spreading of cells;epiboly involved in wound healing	CARMIL2;ITGB5;CCN1;COL5A1;TMEFF2;ADAM17;FIGNL2;CD44;FERMT1;ITGB1;ITGA5;PTEN;RHOA;TOR1A;ITGAV
endochondral bone growth	endochondral bone growth;bone growth	COMP;STC1;ECM1;DDR2;OSTN;THBS3;EVC;ATF2;NPR2;EXT1;MATN1;TSKU;RARG;FOSL2;RARA;ZMPSTE24;FGFR2;LEPR;SMPD3
rRNA metabolic process	rRNA metabolic process;rRNA processing	RPS17;MRM1;EBNA1BP2;RPS24;GEMIN4;RBFA;RPS14;NSUN4;TRIR;PDCD11;RPS25;RPL26;RRP9;NOP9;YBEY;PPAN;RPL14;METTL18;POP4;NVL;NOL6;MRTO4;GTF2H5;MRM2;EXOSC1;ERN2;FTSJ3;C1D;RPS7;RPL35;BYSL;RPL7A;TRMT2B;IMP3;BOP1;LAS1L;MTERF4;TSR2;TCOF1;EXOSC7;SART1;RRP8;RPUSD2;RPUSD4;RRP12;RPS15;METTL5;RPS21;RPL27;MARS1;SMARCB1;MACROH2A2;POP7;SLX9;FRG1;POP5;EMG1;EIF6;GTF3A;RRP36;PIH1D1;RPS28;NHP2;IMP4;PIN4;PELP1;BUD23;NOC4L;SNU13;GTF3C6;RPS16;GTF3C5;SMARCA4;EXOSC4;ERCC2;TBL3;MACROH2A1;RBM34;DDX49;ERI3;TFB1M;POLR2E;NSUN5;NOP10;MAPT;TSR3;WDR18
stem cell population maintenance	stem cell population maintenance;maintenance of cell number	ZFP36L2;EOMES;PRRX1;SKI;PIWIL2;SALL4;FOXO1;SOX4;FOXO3;SAV1;KLF4;MED30;KIT;SAP30L;SS18;PTN;SIN3A;FANCD2;WDR47;RBPJ;NODAL;ARID4B;JAG1;SINHCAF;ING2;FUT10;TAL1;FZD7;TP63;SUDS3;ING1;HOOK3;RIF1;MYC;BICRAL;KLF10;TRIM8;ZNF706;PELO;POU5F1;LOXL2;PHF10;TPT1;PHF19;NCOA3;HES1;MED28;MMP24;NIPBL;SMARCE1;ZNF322;METTL14;YAP1;MCPH1;KDM3A;SAP130;PADI4;RBBP4;LDB2;RTF1;ASPM;CNOT2;IGF1;EZH2
fibrillar collagen trimer	fibrillar collagen trimer;banded collagen fibril	LUM;COL5A2;COL3A1;COL1A2;COL1A1;COL5A1;COL11A1
aminoglycan metabolic process	aminoglycan metabolic process;mucopolysaccharide metabolic process	STAB2;DSE;TGFB1;HEXA;HEXB;DSEL;FOXC1;CTBS;CEMIP;GALNT5;OVGP1;HS2ST1;CHST1;GUSB;EXT2;UGDH;FGF2;SMPD3;CHSY1;PGLYRP1;CHST2;IDS;CHST15;CEMIP2;IDUA;CD44;HS3ST2;XYLT1;EDNRB;NAGLU;EXT1;IL1B;HMMR;FUCA1;NDST3;CHST14;CHST11;CSGALNACT2;GNS;CHSY3;GLCE;CHST12;UST;ITIH5;NFKB1;LYVE1;B3GNT2
low-density lipoprotein particle receptor activity	low-density lipoprotein particle receptor activity;lipoprotein particle receptor activity	STAB2;CXCL16;LRP2;LRP1B;OLR1;LRP1;LRP6;LRP10;SORL1;ILDR1
aminoglycan catabolic process	aminoglycan catabolic process;glycosaminoglycan catabolic process	STAB2;TGFB1;HEXA;HEXB;CTBS;CEMIP;OVGP1;GUSB;FGF2;PGLYRP1;IDS;CEMIP2;IDUA;CD44;HMMR;FUCA1;GNS;LYVE1;GLB1;SGSH
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process	FDFT1;SREBF2;CYB5R3;FGF1;APOB;SCAP;DHCR24;SOD1;ARV1;FDPS;PRKAA2;ACAA2;APOA1;EBP;G6PD;MVD;ACLY;PMVK;HMGCS2
triglyceride biosynthetic process	triglyceride biosynthetic process;neutral lipid biosynthetic process;acylglycerol biosynthetic process	NR1H2;FITM2;GK;GNPAT;CTDNEP1;FBXW7;ACSL1;GPAT3;SLC27A1;MOGAT1;PLIN5;DGAT1;AGPAT2;PNPLA3;GPAM;DGAT2;THRSP;PNPLA2
negative regulation of mitotic cell cycle phase transition	negative regulation of mitotic cell cycle phase transition;negative regulation of cell cycle phase transition	ZFP36L2;NDC80;PKD2;DUSP1;DCUN1D3;GPNMB;BUB1;RBL2;MDM2;NUF2;INHBA;PLK3;CHEK1;ACVR1;CDK1;KNTC1;FBXO5;KLF4;FBXO7;ZWILCH;SDE2;RBBP8;RB1;CACNB4;CDKN1B;BCL2;CENPF;KNL1;BUB3;GPR132;ZFP36L1;RFWD3;ABRAXAS1;WAC;RGCC;RPA2;TOPBP1;DONSON;BIRC5;CTDSPL;BUB1B;FOXN3;PLK2;TTK;GJC2;PTEN;RPS27L;NAE1;PML;CDK2;TPR;ZNF207;MRE11;BTN2A2;CRLF3;EZH2;FHL1;CDC20;CDKN1A;SYF2;GTSE1;ORC1;HUS1;AURKB;PSMG2;JADE1;HASPIN;PLK1;CHEK2;INCENP;DTL;RAD21;CLSPN;RBL1;DACT1;KANK2;NBN;ZNF655;RAD50;CDCA8;CASP2;TAOK1;UIMC1;CTDSP2;WEE1;APBB2;ERCC6;XPC;ATF5;BRCA2;FANCD2;ATF2;E2F1;NEK11;WDR76;PARP9;PPP1R10;BRIP1;MAPK14;DTX3L;FBXO4;EIF2AK4;RPA4;RHNO1
NADH regeneration	NADH regeneration;canonical glycolysis;glucose catabolic process to pyruvate	ENO1;HK2;HK3;PGK1;PGAM1;HK1;FOXK2;ENO3;TPI1;PKM;PFKM;PFKP
negative regulation of angiogenesis	negative regulation of angiogenesis;negative regulation of vasculature development	SERPINF1;DCN;SPARC;SPRY2;FOXC1;KRIT1;SEMA3E;KLF4;ISM1;THBS4;TAFA5;CXCL10;SULF1;ATF2;ANGPT2;SERPINE1;KLF2;TGFB2;ROCK1;RGCC;SPRED1;SPINK5;PLK2;ADAMTS1;ADGRB3;EMILIN1;STAT1;THBS2;PML;RELA;FASLG;SEMA4A;AMOT;THBS1;FOXJ2;ADGRB1;HHEX;ECSCR;GPR4;ANGPTL7;WNT4
tissue homeostasis	tissue homeostasis;anatomical structure homeostasis	COMP;F2R;CTSK;TMEM119;COL14A1;COL3A1;APBB2;CYTL1;AKT3;ILDR1;INPP5D;WWTR1;FOXC1;ERCC6;NT5E;S1PR1;IL10RA;CRACD;KMT2A;PTK2B;CRB2;EGFR;VPS54;RAC2;LTBP3;CDH3;LCA5;PIWIL4;CCN2;LAMC1;RB1;PRKCA;NOX4;ERRFI1;HTR4;JAM3;SPP1;BCL2;TPP1;VPS13B;TJP3;SYK;PECAM1;LRRK1;VSTM4;CNGB1;LIPA;NAGLU;P2RX4;ITGB1;EXT1;F11R;NFKBIZ;CSF1R;IQCB1;POC1B;CALCA;PTGS2;ZEB2;MBP;TLR9;GPR55;TNFSF11;TULP1;YAP1;BBS4;KRAS;FOSL2;IL20RA
glucose metabolic process	glucose metabolic process;hexose metabolic process	AKT1;BAD;MIR210;GCKR;PFKFB1;PGM1;ONECUT1;SORD;PRKN;PDK2;PPARA;OMA1;PDHB;STK11;PRKACA;PDK1;LRP5;GOT1;PHKG2;MDH1;TFAP2B;ENO3;ACADM;TSTD1;PDHA1;SDHAF3;INS;TPI1;PKM;ALDOC;KCNQ1;WDTC1;GNMT;PPP1R3G;ACACB;LCMT1;SLC25A1;MLYCD;KCNJ11;PFKM;GPI;G6PD;GDPGP1;BCKDK;G6PC3;EPM2AIP1;AKT2;PFKP;PC;PGP;TKTL1;SLC25A10;SLC25A11;GPT;DCXR;MDH2;GPD1;ADIPOQ;RBP4;LEP;GLYCTK;MPI;FUOM;SLC35A2;ALDOA;GALE;GALK1;GALT;GALK2
